1302250366 1 0 0 0 0
1302250750 2 0 0 0 0
1303269804 3 0 0 0 0
1303391429 4 0 0 0 0
1303392206 5 0 0 0 0
1303433882 5 0 1 0 0
1303436013 5 0 1 1 0
1303439191 5 0 1 2 0
1303440076 6 0 1 2 0
1303440124 7 0 1 2 0
1303663558 7 0 1 2 1
1303704603 7 0 2 2 1
1303705157 7 0 3 2 1
1303712021 7 0 4 2 1
1303712089 7 0 5 2 1
1303721670 8 0 5 2 1
1303723838 9 0 5 2 1
1303723955 10 0 5 2 1
1303770456 10 0 5 2 2
1303838988 10 0 5 2 3
1303839046 10 0 5 2 4
1303844016 11 0 5 2 4
1303862213 12 0 5 2 4
1303864601 13 0 5 2 4
1303869857 13 0 5 3 4
1303869941 13 0 5 4 4
1303870288 13 0 6 4 4
1303871751 13 0 7 4 4
1303873011 13 0 7 5 4
1303874856 13 0 7 6 4
1303890676 14 0 7 6 4
1303890821 15 0 7 6 4
1303891366 16 0 7 6 4
1303892568 17 0 7 6 4
1303897011 18 0 7 6 4
1303902530 19 0 7 6 4
1303925459 19 0 8 6 4
1303925473 19 0 9 6 4
1303935616 20 0 9 6 4
1303957032 21 0 9 6 4
1304014376 21 0 9 7 4
1304014977 21 0 10 7 4
1304014979 22 0 10 7 4
1304014990 23 0 10 7 4
1304015003 23 0 11 7 4
1304015906 24 0 11 7 4
1304027874 25 0 11 7 4
1304028495 26 0 11 7 4
1304034959 26 0 12 7 4
1304034986 26 0 13 7 4
1304035298 26 0 13 8 4
1304037553 26 0 13 9 4
1304043235 26 0 13 9 5
1304043412 26 0 13 10 5
1304050920 27 0 13 10 5
1304051476 28 0 13 10 5
1304058086 28 0 13 11 5
1304059992 29 0 13 11 5
1304060118 30 0 13 11 5
1304060828 30 1 13 11 5
1304062039 31 1 13 11 5
1304066033 31 2 13 11 5
1304077098 32 2 13 11 5
1304077865 33 2 13 11 5
1304115567 34 2 13 11 5
1304362351 34 2 14 11 5
1304362709 34 2 15 11 5
1304412653 35 2 15 11 5
1304421919 36 2 15 11 5
1304443701 36 2 16 11 5
1304444322 36 2 17 11 5
1304474393 37 2 17 11 5
1304475801 38 2 17 11 5
1304476129 38 2 18 11 5
1304477112 38 2 19 11 5
1304477507 38 2 19 12 5
1304477898 38 2 19 13 5
1304478837 39 2 19 13 5
1304478845 40 2 19 13 5
1304479271 40 2 19 14 5
1304481941 41 2 19 14 5
1304481958 42 2 19 14 5
1304482334 43 2 19 14 5
1304485134 44 2 19 14 5
1304486948 45 2 19 14 5
1304487714 45 3 19 14 5
1304487908 46 3 19 14 5
1304488108 46 3 20 14 5
1304488354 46 3 20 15 5
1304488364 46 3 20 16 5
1304488787 47 3 20 16 5
1304488798 48 3 20 16 5
1304488965 48 4 20 16 5
1304489006 48 5 20 16 5
1304490878 48 6 20 16 5
1304491086 48 6 21 16 5
1304491122 48 6 22 16 5
1304492392 49 6 22 16 5
1304492419 50 6 22 16 5
1304492642 50 6 22 16 6
1304494279 51 6 22 16 6
1304494297 52 6 22 16 6
1304494419 53 6 22 16 6
1304499138 54 6 22 16 6
1304499250 54 7 22 16 6
1304499295 54 8 22 16 6
1304525479 54 8 23 16 6
1304525624 54 8 24 16 6
1304525668 54 8 25 16 6
1304544343 54 9 25 16 6
1304545225 54 10 25 16 6
1304587154 54 10 26 16 6
1304588695 54 10 27 16 6
1304593586 54 11 27 16 6
1304594790 55 11 27 16 6
1304595447 56 11 27 16 6
1304596705 56 12 27 16 6
1304602902 57 12 27 16 6
1304605069 58 12 27 16 6
1304616432 58 12 28 16 6
1304619823 59 12 28 16 6
1304641197 59 13 28 16 6
1304647651 59 14 28 16 6
1304648415 59 14 28 17 6
1304648500 60 14 28 17 6
1304648517 61 14 28 17 6
1304648623 62 14 28 17 6
1304648876 62 14 29 17 6
1304648962 62 15 29 17 6
1304648979 62 16 29 17 6
1304650538 62 16 30 17 6
1304650638 62 16 31 17 6
1304696457 63 16 31 17 6
1304696468 64 16 31 17 6
1304749947 64 16 32 17 6
1304768878 64 16 33 17 6
1304815853 65 16 33 17 6
1304815948 66 16 33 17 6
1304816128 66 17 33 17 6
1304816142 66 18 33 17 6
1304829441 67 18 33 17 6
1304831022 67 18 34 17 6
1304834479 68 18 34 17 6
1304834718 68 18 35 17 6
1304834924 68 18 36 17 6
1304837449 68 18 37 17 6
1304838626 69 18 37 17 6
1304838642 70 18 37 17 6
1304838764 71 18 37 17 6
1304838933 71 18 38 17 6
1304857048 72 18 38 17 6
1304904647 72 18 39 17 6
1304905671 72 18 40 17 6
1304906723 72 19 40 17 6
1304906732 72 20 40 17 6
1304919255 72 20 40 18 6
1304920040 73 20 40 18 6
1304920048 74 20 40 18 6
1304923127 74 20 41 18 6
1304923139 74 20 42 18 6
1304923295 75 20 42 18 6
1304923498 76 20 42 18 6
1304925303 76 20 42 19 6
1304926221 76 20 43 19 6
1304926229 76 20 44 19 6
1304930385 77 20 44 19 6
1304930393 77 21 44 19 6
1304930404 77 22 44 19 6
1304931050 77 23 44 19 6
1304931103 78 23 44 19 6
